ranker,sigma,n,rel_size,count4,latency_1,loop_1,stream_1,latency_3,loop_3,stream_3,latency_6,loop_6,stream_6,latency_12,loop_12,stream_12,latency_24,loop_24,stream_24,latency_48,loop_48,stream_48,latency_96,loop_96,stream_96,latency_192,loop_192,stream_192
"RSQVector<RSSupportPlain>",4,268435456,1.125,1,83.52916,78.71004,14.71938,27.95162,26.07332,4.90406,14.05736,13.31234,2.45988,7.06776,6.58891,1.22728,1.98911,1.92776,0.61517,0.74410,0.71994,0.31637,0.35948,0.34963,0.18949,0.26354,0.26186,0.18679
"RSQVector<RSSupportPlain>",4,268435456,1.125,0,76.14035,33.81645,8.34184,25.74837,11.17578,2.78404,12.80442,5.63404,1.41495,6.50952,2.71217,0.64592,1.64952,0.84844,0.31756,0.61138,0.33525,0.16093,0.27962,0.16469,0.09629,0.19401,0.14547,0.09841
"RSQVector<RSSupportPlain<512>>",4,268435456,1.063,1,102.94179,103.33679,30.10011,34.59317,34.26486,10.04297,17.34143,17.22696,5.04224,8.74534,8.68870,2.53803,2.76295,2.77531,1.27292,0.99242,0.98987,0.64454,0.50937,0.50596,0.38478,0.39905,0.39684,0.37300
"RSQVector<RSSupportPlain<512>>",4,268435456,1.063,0,84.90077,45.99598,12.85099,28.30347,15.45333,4.28997,14.36772,7.73893,2.15574,7.23885,3.78196,1.04897,1.86064,1.11262,0.52632,0.66999,0.44043,0.27569,0.33012,0.23516,0.16658,0.21864,0.20452,0.15946
"FlatTextWithRankSupport<i64>",4,268435456,2.669,1,123.64589,18.24834,20.36978,42.14248,6.16035,6.87435,21.21982,3.11280,3.45118,10.67248,1.55295,1.70294,4.52139,0.79478,0.85173,2.03526,0.42690,0.44520,1.01823,0.24974,0.26432,0.52972,0.22042,0.21888
"FlatTextWithRankSupport<i64>",4,268435456,2.669,0,107.64980,21.51211,8.33118,36.73831,7.21627,2.60129,18.49024,3.63767,1.41892,9.34492,1.82528,0.67473,3.70217,0.90883,0.33876,1.65985,0.46703,0.19018,0.82428,0.26166,0.13570,0.43636,0.22814,0.13518
"FlatTextWithRankSupport<i64, Block512>",4,268435456,2.066,1,117.38994,48.39321,23.57691,39.33487,16.22917,7.91748,19.91366,8.24218,3.99041,10.06560,4.17566,2.01441,4.44263,2.08833,1.04276,2.14847,1.06784,0.54741,1.08637,0.61246,0.35646,0.59659,0.47834,0.33716
"FlatTextWithRankSupport<i64, Block512>",4,268435456,2.066,0,106.78965,20.87671,7.36594,36.40931,6.99837,2.46638,18.25244,3.51218,1.24381,9.21980,1.75721,0.57077,3.43575,0.84349,0.28813,1.43991,0.41987,0.16233,0.69062,0.22605,0.10985,0.35362,0.19016,0.10471
"CondensedTextWithRankSupport<i64>",4,268435456,1.502,1,88.99921,41.37342,11.51422,30.26413,13.84492,3.84496,15.34902,6.97698,1.93629,7.69468,3.47122,0.92933,2.51814,1.43729,0.46148,0.96953,0.60396,0.26830,0.44915,0.29538,0.16554,0.25373,0.23131,0.14927
"CondensedTextWithRankSupport<i64>",4,268435456,1.502,0,87.25859,25.74512,8.38677,29.20373,8.64910,2.83657,14.86603,4.33244,1.41675,7.47135,2.15484,0.63142,2.40920,0.91552,0.31168,0.93824,0.41156,0.15929,0.42136,0.19736,0.09787,0.21705,0.14610,0.09364
"CondensedTextWithRankSupport<i64, Block512>",4,268435456,1.064,1,98.47965,45.16895,13.03058,33.16680,15.14808,4.35857,16.70646,7.62526,2.18117,8.44623,3.67910,1.06539,2.45445,1.07410,0.53314,0.83273,0.40871,0.29614,0.40046,0.22957,0.18251,0.22231,0.19988,0.19177
"CondensedTextWithRankSupport<i64, Block512>",4,268435456,1.064,0,95.04376,22.96618,12.18478,32.57221,7.79358,4.06360,16.46965,3.92042,2.03842,8.29286,1.87793,0.99731,2.32389,0.66711,0.49924,0.80103,0.28506,0.27112,0.40453,0.16092,0.16728,0.21140,0.11987,0.14748
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,268435456,2.000,1,105.51354,16.56686,5.84832,35.46608,5.54945,1.95995,17.81928,2.79795,0.99215,9.00493,1.37192,0.45644,3.22191,0.67773,0.23562,1.34363,0.34638,0.13723,0.63904,0.19042,0.09861,0.33275,0.17069,0.09583
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,268435456,2.000,0,98.77758,21.88373,5.90743,33.08816,7.32233,2.00693,16.66693,3.69499,1.00835,8.33474,1.82912,0.46951,2.88421,0.86329,0.24334,1.20393,0.42396,0.14033,0.57596,0.22468,0.09888,0.30264,0.17398,0.09568
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,268435456,1.333,1,91.28474,16.44943,5.24581,30.64256,5.56295,1.78796,15.47978,2.82677,0.90430,7.76662,1.29715,0.40869,2.25127,0.48903,0.20018,0.79751,0.17584,0.10294,0.34606,0.08498,0.06435,0.17545,0.07896,0.06111
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,268435456,1.333,0,79.36495,20.25299,5.49831,27.55852,6.77084,1.87447,13.82666,3.42870,0.94138,6.96911,1.64025,0.43108,1.78484,0.54471,0.21062,0.62252,0.19787,0.10481,0.26536,0.09138,0.06587,0.14322,0.07959,0.06207
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,268435456,1.144,1,82.75522,19.06623,5.44497,28.42317,6.44629,1.83025,14.34442,3.24229,0.89453,7.24803,1.48340,0.41136,2.03786,0.44980,0.19709,0.73905,0.17406,0.11064,0.33528,0.09403,0.06935,0.18549,0.09041,0.07292
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,268435456,1.144,0,71.88310,19.24590,5.87558,25.23885,6.57704,2.01018,12.66992,3.28834,0.98929,6.39840,1.53000,0.47361,1.60990,0.48521,0.22723,0.58187,0.19345,0.11711,0.26435,0.09886,0.07171,0.15567,0.09530,0.07863
"RSNarrow",2,1073741824,1.250,0,116.53995,22.14394,11.31501,39.34143,7.48177,3.82963,19.71255,3.77807,1.93119,9.86358,1.90198,0.93603,4.15328,0.88717,0.46671,1.94502,0.49106,0.25014,0.96380,0.27118,0.16393,0.51010,0.23086,0.15844
"RSWide",2,1073741824,1.031,0,103.92948,23.81919,7.58292,35.97820,7.97804,2.54837,17.88521,4.01309,1.27803,9.03706,1.98463,0.57879,3.29666,0.94733,0.28922,1.42026,0.46167,0.16063,0.67161,0.24318,0.10953,0.35575,0.21134,0.10779
"CondensedTextWithRankSupport<i64>",2,1073741824,1.502,0,118.16250,22.89810,16.51399,40.07178,7.77206,5.53044,20.10048,3.94916,2.76999,10.17724,1.96584,1.39221,4.60477,1.01262,0.70380,2.27429,0.51587,0.38254,1.17694,0.31851,0.24840,0.65301,0.28504,0.23599
"CondensedTextWithRankSupport<i64, Block512>",2,1073741824,1.064,0,107.24454,24.46639,9.14588,36.78058,8.26905,3.01304,18.64119,4.15312,1.54565,9.34387,2.06615,0.70813,3.56696,0.98990,0.34988,1.52297,0.48940,0.18763,0.72478,0.25897,0.12345,0.38084,0.21948,0.12322
"RankSelect101111",2,1073741824,1.031,0,103.01019,27.86266,18.50469,34.10514,9.38923,6.17757,17.29736,4.71715,3.11137,8.77434,2.32657,1.52950,3.28854,1.12841,0.73714,1.44286,0.55940,0.36552,0.68661,0.28965,0.20587,0.36114,0.23410,0.15012
"Rank9",2,1073741824,1.250,0,110.43645,17.81576,10.96143,36.99839,5.98531,3.67668,18.54446,3.00413,1.86302,9.36815,1.52064,0.91267,3.87623,0.76121,0.46324,1.83190,0.40510,0.25266,0.90572,0.23549,0.16585,0.48460,0.20549,0.15738
"RankSmall<2, 9>",2,1073741824,1.188,0,107.42050,19.41866,10.59509,36.28143,6.54217,3.57245,18.23927,3.29877,1.80572,9.22145,1.64743,0.87253,3.70683,0.82369,0.43613,1.71331,0.42658,0.23286,0.84667,0.24523,0.15068,0.45002,0.21415,0.14381
"RankSmall<1, 9>",2,1073741824,1.125,0,104.06680,23.76884,8.52742,35.48179,8.01321,2.86660,17.71433,4.03765,1.44619,8.94838,1.98944,0.67363,3.45752,0.95403,0.33633,1.54819,0.49372,0.18362,0.74992,0.26793,0.12893,0.39799,0.21851,0.12863
"RankSmall<1, 10>",2,1073741824,1.063,0,109.74810,30.78462,18.37192,36.57898,10.21347,6.15434,18.50184,5.18369,3.09921,9.30771,2.53654,1.51668,3.56873,1.24055,0.73490,1.55787,0.60361,0.36664,0.74153,0.31712,0.20552,0.39168,0.25881,0.15458
"RankSmall<1, 11>",2,1073741824,1.031,0,108.32763,35.04865,20.35578,36.23506,11.72894,6.74891,18.27481,5.89262,3.38114,9.25215,2.89753,1.66221,3.48431,1.37334,0.79639,1.49073,0.67047,0.39556,0.70721,0.34560,0.21945,0.37232,0.26774,0.16209
"RankSmall<3, 13>",2,1073741824,1.016,0,90.78389,45.41628,37.69354,30.44744,15.30053,12.53435,15.37365,7.66238,6.33855,7.75856,3.88879,3.13377,3.47872,1.84240,1.45077,1.57497,0.90281,0.70618,0.77597,0.47355,0.37417,0.43085,0.34647,0.26615
"Ranker<BinaryBlock64x2>",2,1073741824,1.333,0,112.07394,17.12696,7.56846,37.44923,5.81978,2.52860,18.85119,2.90729,1.28234,9.49026,1.44879,0.62287,3.80024,0.73648,0.31553,1.70246,0.38467,0.17975,0.84826,0.20651,0.13463,0.44666,0.18517,0.13358
"Ranker<BinaryBlock32x2>",2,1073741824,1.143,0,104.33398,20.65389,6.78113,35.87738,6.96938,2.29750,18.19842,3.51148,1.15698,9.08603,1.74336,0.53823,3.50622,0.85431,0.27473,1.51796,0.43097,0.15877,0.73775,0.23682,0.11673,0.38455,0.19272,0.11506
"Ranker<BinaryBlock16x2>",2,1073741824,1.067,0,104.66887,18.58442,7.21365,35.63358,6.24845,2.42209,17.85678,3.14152,1.23053,8.95058,1.55680,0.56617,3.36950,0.75799,0.28264,1.43754,0.38457,0.15676,0.68611,0.20998,0.10930,0.35558,0.17785,0.10699
"Ranker<BinaryBlock16>",2,1073741824,1.033,0,104.89252,20.30946,7.38655,35.22232,6.79424,2.50194,17.62652,3.41652,1.25701,8.90821,1.69436,0.57728,3.31862,0.81460,0.28612,1.39651,0.40767,0.15669,0.66816,0.20672,0.10690,0.34557,0.17668,0.10484
"Ranker<BinaryBlock16Spider>",2,1073741824,1.033,0,98.95696,28.49075,10.79988,33.94377,9.62630,3.60337,17.04628,4.83058,1.80905,8.60156,2.40684,0.91021,3.12825,1.12567,0.45899,1.32380,0.55718,0.23972,0.63189,0.29200,0.15239,0.33317,0.22876,0.10785
"RSQVector<RSSupportPlain>",4,536870912,1.125,1,115.07347,108.04940,15.04269,38.69063,36.15358,5.01490,19.53775,18.16129,2.50815,9.79869,9.09616,1.24811,3.86815,3.66188,0.62614,1.73444,1.66644,0.32594,0.83436,0.81046,0.20951,0.48144,0.47985,0.19734
"RSQVector<RSSupportPlain>",4,536870912,1.125,0,107.17915,46.25208,9.57988,36.60674,15.54301,3.17845,18.41671,7.78672,1.60158,9.31000,3.89036,0.73639,3.61288,1.77083,0.37123,1.62075,0.85195,0.19417,0.78094,0.43450,0.13001,0.42783,0.34838,0.12750
"RSQVector<RSSupportPlain<512>>",4,536870912,1.063,1,132.91106,131.96717,30.25552,44.43325,43.90729,10.08596,22.48328,22.13882,5.05916,11.33431,11.18244,2.54552,4.52738,4.49760,1.27657,1.96679,1.95552,0.65707,0.94598,0.95033,0.41742,0.61921,0.61735,0.39676
"RSQVector<RSSupportPlain<512>>",4,536870912,1.063,0,117.54928,64.30208,13.67324,39.38227,21.38114,4.52803,19.85069,10.62126,2.27223,10.06728,5.43506,1.08395,3.86234,2.33711,0.54264,1.68336,1.10475,0.29182,0.81390,0.55592,0.19336,0.44702,0.41253,0.19678
"FlatTextWithRankSupport<i64>",4,536870912,2.669,1,134.76132,19.43171,24.28807,45.50618,6.57068,8.10880,23.09869,3.29468,4.09297,11.67791,1.68329,2.05572,5.47258,0.87938,1.05533,2.66928,0.49628,0.55083,1.38151,0.32550,0.35956,0.73670,0.29935,0.30579
"FlatTextWithRankSupport<i64>",4,536870912,2.669,0,121.47084,23.31681,12.00750,41.26052,7.85044,4.04563,20.81980,3.94873,2.04520,10.52593,2.00181,1.03075,4.78848,1.02112,0.53233,2.30803,0.54490,0.29442,1.20070,0.31134,0.20267,0.64572,0.27998,0.19740
"FlatTextWithRankSupport<i64, Block512>",4,536870912,2.066,1,144.68634,57.92682,36.01363,48.66135,19.65957,12.05544,24.61062,9.98185,6.17317,12.45641,5.13828,3.19947,6.19805,2.64677,1.67812,3.19599,1.48210,0.90861,1.67248,0.87946,0.68427,0.91665,0.77372,0.67630
"FlatTextWithRankSupport<i64, Block512>",4,536870912,2.066,0,124.99541,23.50676,11.11477,41.75466,7.93139,3.71613,21.05282,4.00908,1.87742,10.64972,2.00992,0.93910,4.77411,1.02151,0.48648,2.25183,0.53921,0.27035,1.15509,0.30658,0.18551,0.61221,0.27809,0.18004
"CondensedTextWithRankSupport<i64>",4,536870912,1.502,1,121.24917,52.74370,15.45865,40.81972,17.77884,5.11267,20.46086,8.96149,2.59582,10.38898,4.50540,1.26528,4.76920,2.22072,0.63320,2.35130,1.12999,0.34772,1.20102,0.61310,0.24923,0.67675,0.55114,0.24450
"CondensedTextWithRankSupport<i64>",4,536870912,1.502,0,118.99795,33.14285,17.86850,40.00839,11.22066,5.95685,20.25595,5.63430,3.03376,10.18609,2.83995,1.50126,4.67589,1.42452,0.75632,2.30674,0.73889,0.40827,1.18628,0.42069,0.26128,0.66246,0.35664,0.24466
"CondensedTextWithRankSupport<i64, Block512>",4,536870912,1.064,1,129.45228,63.88888,14.25404,44.00471,21.20165,4.76608,22.13173,10.69405,2.40253,11.09122,5.37549,1.14723,4.47545,2.35018,0.57441,1.95032,1.13241,0.32053,0.94804,0.58212,0.20652,0.51328,0.44787,0.21421
"CondensedTextWithRankSupport<i64, Block512>",4,536870912,1.064,0,127.43119,31.62066,13.54215,43.28248,10.65841,4.52781,21.87876,5.33703,2.27087,11.05236,2.68910,1.09414,4.41244,1.31804,0.54644,1.92583,0.67271,0.29831,0.93855,0.36885,0.19829,0.49304,0.30009,0.19927
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,536870912,2.000,1,123.15242,19.33111,8.84369,41.80471,6.46291,2.97970,21.01340,3.23825,1.51056,10.60206,1.63914,0.75691,4.66628,0.83280,0.39686,2.19114,0.44399,0.22988,1.12243,0.26253,0.17487,0.59779,0.25689,0.17348
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,536870912,2.000,0,117.68058,24.90800,9.41650,39.50499,8.37578,3.11840,19.75976,4.21519,1.58673,10.04708,2.14666,0.79263,4.40371,1.09564,0.41158,2.06970,0.57469,0.23552,1.06507,0.32468,0.17558,0.57056,0.26783,0.17421
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,536870912,1.333,1,114.97547,22.13262,7.39400,39.06384,7.38510,2.49179,19.65689,3.74711,1.27037,9.94917,1.87503,0.60161,4.07473,0.92685,0.30919,1.80545,0.47613,0.17928,0.89354,0.26501,0.13351,0.46816,0.25130,0.13306
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,536870912,1.333,0,107.45714,27.34074,7.49946,36.98391,9.29581,2.51695,18.53021,4.65010,1.27774,9.37968,2.30479,0.60729,3.74791,1.14877,0.30948,1.66556,0.57919,0.18154,0.82373,0.29104,0.13398,0.43845,0.25226,0.13294
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,536870912,1.144,1,114.77508,27.92814,7.22071,38.68669,9.32437,2.47502,19.36699,4.69664,1.24114,9.76646,2.33415,0.57687,3.80886,1.11810,0.29245,1.63682,0.55400,0.16715,0.79910,0.29539,0.11816,0.41657,0.26707,0.11733
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,536870912,1.144,0,105.07595,27.71965,7.50551,36.21610,9.37841,2.50957,18.08780,4.72227,1.26698,9.13186,2.36194,0.59647,3.46738,1.12845,0.30296,1.49539,0.56298,0.16952,0.73144,0.30170,0.11856,0.38752,0.25282,0.11610
"RSNarrow",2,2147483648,1.250,0,135.11764,24.91730,14.99874,45.64151,8.34231,5.04061,22.83779,4.15522,2.55166,11.44997,2.10799,1.27086,5.45608,1.08860,0.66529,2.72520,0.59555,0.37531,1.44222,0.35416,0.27294,0.79315,0.31878,0.26901
"RSWide",2,2147483648,1.031,0,121.31058,26.78806,11.99197,41.79948,9.11069,4.01256,20.98677,4.57703,2.02233,10.58204,2.27920,0.99659,4.76026,1.15049,0.51067,2.29173,0.60362,0.27988,1.16358,0.33821,0.19111,0.62465,0.31132,0.18682
"CondensedTextWithRankSupport<i64>",2,2147483648,1.502,0,132.78576,24.68771,20.49901,44.91381,8.27980,6.88398,22.62604,4.17148,3.49374,11.42366,2.11890,1.77530,5.58707,1.11395,0.92847,2.88300,0.64681,0.52218,1.53927,0.40791,0.36575,0.84464,0.38317,0.35504
"CondensedTextWithRankSupport<i64, Block512>",2,2147483648,1.064,0,126.06653,27.47318,14.27574,42.88314,9.20983,4.84915,21.61650,4.65311,2.42293,10.92390,2.34555,1.20003,4.96417,1.18115,0.60436,2.41664,0.61412,0.32818,1.22177,0.34689,0.21282,0.64931,0.31185,0.20109
"RankSelect101111",2,2147483648,1.031,0,121.67364,31.32090,22.44251,41.04292,10.48453,7.53842,20.60538,5.27949,3.79065,10.42388,2.65591,1.89777,4.73718,1.31627,0.96147,2.31880,0.69659,0.50035,1.18912,0.38889,0.28880,0.64177,0.33689,0.23596
"Rank9",2,2147483648,1.250,0,128.42412,19.56156,14.41673,43.01929,6.55032,4.83961,21.73794,3.31861,2.45141,10.94814,1.67943,1.24524,5.23357,0.88193,0.65246,2.62810,0.50402,0.37593,1.38732,0.31891,0.27551,0.77385,0.29945,0.27352
"RankSmall<2, 9>",2,2147483648,1.188,0,125.53161,21.53614,14.32339,42.80901,7.25630,4.83149,21.47047,3.66033,2.44625,10.86426,1.85738,1.23225,5.10560,0.95233,0.63178,2.54444,0.51844,0.35204,1.32124,0.30975,0.24429,0.72186,0.28634,0.23717
"RankSmall<1, 9>",2,2147483648,1.125,0,123.14336,26.13160,13.26579,41.92069,8.95489,4.49195,21.07201,4.51100,2.25896,10.68155,2.21737,1.11348,4.93903,1.12464,0.56468,2.43113,0.59952,0.31217,1.24665,0.34316,0.21763,0.67346,0.29836,0.21332
"RankSmall<1, 10>",2,2147483648,1.063,0,123.79970,34.39831,22.44249,42.38711,11.64850,7.53826,21.44379,5.86511,3.82895,10.83029,2.94320,1.91189,4.99022,1.45301,0.96588,2.42827,0.76214,0.50767,1.23724,0.43337,0.29644,0.66779,0.37014,0.24873
"RankSmall<1, 11>",2,2147483648,1.031,0,124.50972,39.49467,25.20083,42.42935,13.43088,8.42020,21.18467,6.75863,4.24937,10.72920,3.40101,2.13716,4.90788,1.69866,1.06185,2.36626,0.85879,0.55008,1.20130,0.47568,0.31093,0.64474,0.40305,0.25790
"RankSmall<3, 13>",2,2147483648,1.016,0,126.30917,54.86399,46.89566,42.36273,18.59090,15.88139,21.56355,9.36783,8.00374,10.97817,4.71337,4.02365,5.07974,2.37552,2.01993,2.56003,1.23695,1.04323,1.33302,0.68331,0.56568,0.73347,0.54359,0.41997
"Ranker<BinaryBlock64x2>",2,2147483648,1.333,0,124.03421,18.56662,9.87207,42.08762,6.21362,3.30085,21.10332,3.12193,1.67463,10.69372,1.59101,0.84694,4.88489,0.81550,0.44481,2.34825,0.44824,0.25768,1.22196,0.25887,0.19575,0.65418,0.23446,0.19393
"Ranker<BinaryBlock32x2>",2,2147483648,1.143,0,122.40831,22.96772,9.80292,40.91484,7.62086,3.28491,20.87492,3.84760,1.66818,10.44807,1.95546,0.83686,4.73143,0.99286,0.43436,2.25009,0.52896,0.24853,1.16228,0.30103,0.18527,0.61885,0.25394,0.18353
"Ranker<BinaryBlock16x2>",2,2147483648,1.067,0,118.61630,20.81923,10.43046,40.98562,6.95945,3.48168,20.76258,3.49065,1.76417,10.39864,1.76802,0.88785,4.67050,0.90133,0.45838,2.20881,0.48164,0.25513,1.13767,0.27423,0.18259,0.60493,0.24265,0.17972
"Ranker<BinaryBlock16>",2,2147483648,1.033,0,123.36823,22.84952,11.02355,41.21805,7.63762,3.69335,20.69843,3.82981,1.86508,10.44029,1.93003,0.90640,4.62399,0.90933,0.46798,2.18673,0.52199,0.26489,1.13021,0.27766,0.18190,0.59954,0.24966,0.17827
"Ranker<BinaryBlock16Spider>",2,2147483648,1.033,0,119.18679,31.87636,11.24860,40.15981,10.55415,3.74980,20.15939,5.28698,1.88024,10.14597,2.65962,0.94796,4.48783,1.38165,0.47874,2.12978,0.71850,0.25718,1.09332,0.39156,0.17893,0.58885,0.33243,0.17786
"RSQVector<RSSupportPlain>",4,1073741824,1.125,1,133.59884,125.33117,15.55606,44.89074,41.95400,5.14147,22.62227,21.22340,2.59018,11.41761,10.67950,1.27528,5.28381,4.97099,0.63905,2.58932,2.47055,0.34058,1.32357,1.27051,0.22261,0.74518,0.74339,0.21810
"RSQVector<RSSupportPlain>",4,1073741824,1.125,0,128.71122,54.42376,13.45200,42.97386,18.12702,4.46229,21.64698,9.12335,2.26873,10.99294,4.63159,1.07635,5.08070,2.24041,0.53840,2.48870,1.12522,0.30916,1.27595,0.59797,0.22238,0.69708,0.54101,0.21527
"RSQVector<RSSupportPlain<512>>",4,1073741824,1.063,1,147.66649,146.87957,30.33465,49.88702,49.23196,10.11457,25.09471,24.81241,5.07383,12.67438,12.47746,2.55367,5.81321,5.76084,1.28007,2.84533,2.82594,0.70807,1.42915,1.43794,0.44780,0.85916,0.85515,0.40811
"RSQVector<RSSupportPlain<512>>",4,1073741824,1.063,0,132.77413,72.28446,18.80937,45.21089,24.60919,6.33128,22.54395,12.21561,3.16758,11.43054,6.11521,1.57494,5.24236,3.03507,0.81439,2.56272,1.51522,0.47637,1.30036,0.78449,0.35928,0.70546,0.63824,0.36307
